TimeStamp (ms), Total Power (W), CPU (W), Monitor (W), Disk (W), Base (W), Application (W)
63805946166929,3.3,1.9,0.0,0.0,1.5,--
63805946167945,3.0,1.5,0.0,0.0,1.5,--
63805946168943,3.0,1.6,0.0,0.0,1.5,--
63805946169955,3.3,1.8,0.0,0.0,1.5,--
63805946170959,3.2,1.8,0.0,0.0,1.5,--
63805946171978,3.2,1.8,0.0,0.0,1.5,--
63805946172980,3.0,1.5,0.0,0.0,1.5,--
63805946173991,3.0,1.6,0.0,0.0,1.5,--
63805946175009,3.1,1.7,0.0,0.0,1.5,--
63805946176019,3.0,1.6,0.0,0.0,1.5,--
63805946177036,3.1,1.7,0.0,0.0,1.5,--
63805946178055,3.1,1.6,0.0,0.0,1.5,--
63805946179074,4.5,3.1,0.0,0.0,1.5,--
63805946180075,3.3,1.9,0.0,0.0,1.5,--
63805946181074,3.6,2.2,0.0,0.0,1.5,--
63805946182074,3.2,1.8,0.0,0.0,1.5,--
63805946183081,3.0,1.6,0.0,0.0,1.5,--
63805946184092,3.0,1.6,0.0,0.0,1.5,--
63805946185092,3.0,1.5,0.0,0.0,1.5,--
63805946186097,3.2,1.8,0.0,0.0,1.5,--
63805946187104,3.5,2.0,0.0,0.0,1.5,--
63805946188113,3.1,1.6,0.0,0.0,1.5,--
63805946189127,3.1,1.6,0.0,0.0,1.5,--
63805946190145,3.0,1.6,0.0,0.0,1.5,--
63805946191149,3.1,1.6,0.0,0.0,1.5,--
63805946192151,3.1,1.6,0.0,0.0,1.5,--
63805946193159,3.1,1.6,0.0,0.0,1.5,--
63805946194169,3.1,1.6,0.0,0.0,1.5,--
63805946195182,3.2,1.7,0.0,0.0,1.5,--
63805946196194,3.0,1.6,0.0,0.0,1.5,--
63805946197227,3.2,1.7,0.0,0.0,1.5,--
63805946198228,3.1,1.6,0.0,0.0,1.5,--
63805946199247,3.0,1.6,0.0,0.0,1.5,--
63805946200251,3.1,1.6,0.0,0.0,1.5,--
63805946201265,3.2,1.7,0.0,0.0,1.5,--
63805946202269,3.1,1.7,0.0,0.0,1.5,--
63805946203293,3.1,1.7,0.0,0.0,1.5,--
63805946204300,3.1,1.7,0.0,0.0,1.5,--
63805946205321,3.1,1.7,0.0,0.0,1.5,--
63805946206325,3.0,1.5,0.0,0.0,1.5,--
63805946207332,3.5,2.1,0.0,0.0,1.5,--
63805946208342,3.2,1.7,0.0,0.0,1.5,--
63805946209354,3.1,1.6,0.0,0.0,1.5,--
63805946210366,3.0,1.5,0.0,0.0,1.5,--
63805946211379,3.3,1.8,0.0,0.0,1.5,--
63805946212393,3.0,1.6,0.0,0.0,1.5,--
63805946213419,3.1,1.6,0.0,0.0,1.5,--
63805946214420,3.0,1.6,0.0,0.0,1.5,--
63805946215421,3.1,1.6,0.0,0.0,1.5,--
63805946216421,3.0,1.5,0.0,0.0,1.5,--
63805946217422,3.1,1.7,0.0,0.0,1.5,--
63805946218426,3.0,1.6,0.0,0.0,1.5,--
63805946219429,3.2,1.7,0.0,0.0,1.5,--
63805946220433,3.2,1.8,0.0,0.0,1.5,--
63805946221435,3.4,2.0,0.0,0.0,1.5,--
63805946222435,3.0,1.5,0.0,0.0,1.5,--
63805946223448,3.1,1.7,0.0,0.0,1.5,--
63805946224449,3.2,1.8,0.0,0.0,1.5,--
63805946225456,3.2,1.7,0.0,0.0,1.5,--
63805946226469,3.0,1.6,0.0,0.0,1.5,--
63805946227479,3.2,1.8,0.0,0.0,1.5,--
63805946228489,3.0,1.5,0.0,0.0,1.5,--
63805946229497,3.2,1.7,0.0,0.0,1.5,--
63805946230499,3.1,1.6,0.0,0.0,1.5,--
63805946231512,3.3,1.8,0.0,0.0,1.5,--
63805946232522,3.1,1.7,0.0,0.0,1.5,--
63805946233543,3.1,1.6,0.0,0.0,1.5,--
63805946234553,3.1,1.7,0.0,0.0,1.5,--
63805946235569,3.0,1.5,0.0,0.0,1.5,--
63805946236586,3.0,1.6,0.0,0.0,1.5,--
63805946237604,3.1,1.7,0.0,0.0,1.5,--
63805946238609,3.2,1.8,0.0,0.0,1.5,--
63805946239615,3.1,1.6,0.0,0.0,1.5,--
63805946240618,3.3,1.8,0.0,0.0,1.5,--
63805946241621,3.2,1.8,0.0,0.0,1.5,--
63805946242623,3.1,1.7,0.0,0.0,1.5,--
63805946243624,3.1,1.7,0.0,0.0,1.5,--
63805946244638,3.1,1.6,0.0,0.0,1.5,--
63805946245640,3.0,1.5,0.0,0.0,1.5,--
63805946246628,3.1,1.6,0.0,0.0,1.5,--
63805946247629,3.0,1.6,0.0,0.0,1.5,--
63805946248633,3.6,2.1,0.0,0.0,1.5,--
63805946249653,3.1,1.6,0.0,0.0,1.5,--
63805946250652,3.2,1.8,0.0,0.0,1.5,--
63805946251657,3.3,1.8,0.0,0.0,1.5,--
63805946252654,3.0,1.5,0.0,0.0,1.5,--
63805946253655,3.0,1.6,0.0,0.0,1.5,--
63805946254652,3.2,1.7,0.0,0.0,1.5,--
63805946255652,3.1,1.6,0.0,0.0,1.5,--
63805946256644,3.1,1.7,0.0,0.0,1.5,--
63805946257646,3.0,1.5,0.0,0.0,1.5,--
63805946258649,3.1,1.7,0.0,0.0,1.5,--
63805946259661,3.1,1.7,0.0,0.0,1.5,--
63805946260677,3.1,1.6,0.0,0.0,1.5,--
63805946261678,3.1,1.7,0.0,0.0,1.5,--
63805946262690,3.2,1.8,0.0,0.0,1.5,--
63805946263708,3.0,1.5,0.0,0.0,1.5,--
63805946264725,3.1,1.6,0.0,0.0,1.5,--
63805946265727,3.0,1.6,0.0,0.0,1.5,--
63805946266736,3.0,1.6,0.0,0.0,1.5,--
63805946267757,3.1,1.6,0.0,0.0,1.5,--
63805946268770,3.2,1.7,0.0,0.0,1.5,--
63805946269786,3.3,1.9,0.0,0.0,1.5,--
63805946270798,3.5,2.1,0.0,0.0,1.5,--
63805946271807,3.1,1.6,0.0,0.0,1.5,--
63805946272823,3.2,1.7,0.0,0.0,1.5,--
63805946273832,3.1,1.6,0.0,0.0,1.5,--
63805946274845,3.2,1.7,0.0,0.0,1.5,--
63805946275856,3.1,1.7,0.0,0.0,1.5,--
63805946276850,3.0,1.6,0.0,0.0,1.5,--
63805946277865,2.9,1.5,0.0,0.0,1.5,--
63805946278879,2.9,1.4,0.0,0.0,1.5,--
63805946279887,3.0,1.6,0.0,0.0,1.5,--
63805946280902,3.4,1.9,0.0,0.0,1.5,--
63805946281911,3.0,1.6,0.0,0.0,1.5,--
63805946282915,3.1,1.6,0.0,0.0,1.5,--
63805946283928,3.2,1.7,0.0,0.0,1.5,--
63805946284946,3.5,2.0,0.0,0.0,1.5,--
63805946285957,3.2,1.7,0.0,0.0,1.5,--
63805946286968,3.5,2.0,0.0,0.0,1.5,--
63805946287987,3.1,1.7,0.0,0.0,1.5,--
63805946288992,3.2,1.7,0.0,0.0,1.5,--
63805946289997,3.1,1.6,0.0,0.0,1.5,--
63805946291005,3.2,1.7,0.0,0.0,1.5,--
63805946292012,3.1,1.7,0.0,0.0,1.5,--
63805946293012,3.3,1.8,0.0,0.0,1.5,--
63805946294011,3.0,1.5,0.0,0.0,1.5,--
63805946295019,3.0,1.6,0.0,0.0,1.5,--
63805946296040,3.1,1.7,0.0,0.0,1.5,--
63805946297042,3.2,1.8,0.0,0.0,1.5,--
63805946298050,3.1,1.6,0.0,0.0,1.5,--
63805946299071,3.1,1.6,0.0,0.0,1.5,--
63805946300080,3.1,1.6,0.0,0.0,1.5,--
63805946301094,4.1,2.6,0.0,0.0,1.5,--
63805946302089,3.0,1.5,0.0,0.0,1.5,--
63805946303096,3.2,1.8,0.0,0.0,1.5,--
63805946304117,3.2,1.7,0.0,0.0,1.5,--
63805946305118,3.3,1.8,0.0,0.0,1.5,--
63805946306124,3.1,1.7,0.0,0.0,1.5,--
63805946307120,3.1,1.6,0.0,0.0,1.5,--
63805946308137,2.9,1.4,0.0,0.0,1.5,--
63805946309132,3.3,1.9,0.0,0.0,1.5,--
63805946310149,3.2,1.7,0.0,0.0,1.5,--
63805946311150,3.1,1.6,0.0,0.0,1.5,--
63805946312151,3.1,1.7,0.0,0.0,1.5,--
63805946313164,3.1,1.7,0.0,0.0,1.5,--
63805946314167,3.0,1.5,0.0,0.0,1.5,--
63805946315183,3.0,1.6,0.0,0.0,1.5,--
63805946316185,3.1,1.7,0.0,0.0,1.5,--
63805946317185,3.1,1.6,0.0,0.0,1.5,--
63805946318197,3.1,1.6,0.0,0.0,1.5,--
63805946319199,3.0,1.6,0.0,0.0,1.5,--
63805946320198,3.2,1.8,0.0,0.0,1.5,--
63805946321209,3.0,1.6,0.0,0.0,1.5,--
63805946322228,3.1,1.6,0.0,0.0,1.5,--
63805946323226,3.7,2.2,0.0,0.0,1.5,--
63805946324238,2.9,1.5,0.0,0.0,1.5,--
63805946325247,3.1,1.6,0.0,0.0,1.5,--
63805946326238,3.1,1.6,0.0,0.0,1.5,--
63805946327254,2.9,1.5,0.0,0.0,1.5,--
63805946328267,3.7,2.3,0.0,0.0,1.5,--
63805946329281,3.2,1.8,0.0,0.0,1.5,--
63805946330289,3.1,1.7,0.0,0.0,1.5,--
63805946331284,3.4,1.9,0.0,0.0,1.5,--
63805946332300,3.1,1.6,0.0,0.0,1.5,--
63805946333323,3.1,1.7,0.0,0.0,1.5,--
63805946334327,3.0,1.6,0.0,0.0,1.5,--
63805946335342,3.0,1.6,0.0,0.0,1.5,--
63805946336341,3.2,1.7,0.0,0.0,1.5,--
63805946337348,3.0,1.5,0.0,0.0,1.5,--
63805946338376,3.1,1.7,0.0,0.0,1.5,--
63805946339385,3.0,1.5,0.0,0.0,1.5,--
63805946340390,3.0,1.6,0.0,0.0,1.5,--
63805946341399,3.1,1.7,0.0,0.0,1.5,--
63805946342406,3.2,1.8,0.0,0.0,1.5,--
63805946343403,2.9,1.5,0.0,0.0,1.5,--
63805946344407,3.1,1.6,0.0,0.0,1.5,--
63805946345414,3.3,1.8,0.0,0.0,1.5,--
63805946346417,3.2,1.8,0.0,0.0,1.5,--
63805946347430,3.6,2.1,0.0,0.0,1.5,--
63805946348448,3.0,1.6,0.0,0.0,1.5,--
63805946349464,3.2,1.7,0.0,0.0,1.5,--
63805946350466,3.1,1.7,0.0,0.0,1.5,--
63805946351473,3.2,1.8,0.0,0.0,1.5,--
63805946352496,3.2,1.8,0.0,0.0,1.5,--
63805946353498,3.1,1.6,0.0,0.0,1.5,--
63805946354495,3.0,1.6,0.0,0.0,1.5,--
63805946355496,3.0,1.6,0.0,0.0,1.5,--
63805946356499,3.0,1.6,0.0,0.0,1.5,--
63805946357507,3.4,1.9,0.0,0.0,1.5,--
63805946358506,3.1,1.6,0.0,0.0,1.5,--
63805946359507,3.1,1.6,0.0,0.0,1.5,--
63805946360516,3.6,2.1,0.0,0.0,1.5,--
63805946361534,3.2,1.7,0.0,0.0,1.5,--
63805946362548,3.3,1.9,0.0,0.0,1.5,--
63805946363576,3.1,1.7,0.0,0.0,1.5,--
63805946364584,2.8,1.4,0.0,0.0,1.5,--
63805946365594,3.1,1.7,0.0,0.0,1.5,--
63805946366594,3.4,1.9,0.0,0.0,1.5,--
63805946367597,3.2,1.8,0.0,0.0,1.5,--
63805946368602,2.9,1.5,0.0,0.0,1.5,--
63805946369606,3.1,1.7,0.0,0.0,1.5,--
63805946370614,3.0,1.5,0.0,0.0,1.5,--
63805946371628,3.2,1.7,0.0,0.0,1.5,--
63805946372642,3.0,1.5,0.0,0.0,1.5,--
63805946373660,3.2,1.8,0.0,0.0,1.5,--
63805946374664,3.0,1.5,0.0,0.0,1.5,--
63805946375678,3.1,1.7,0.0,0.0,1.5,--
63805946376693,3.1,1.6,0.0,0.0,1.5,--
63805946377704,3.2,1.8,0.0,0.0,1.5,--
63805946378694,3.0,1.6,0.0,0.0,1.5,--
63805946379709,3.2,1.7,0.0,0.0,1.5,--
63805946380725,3.3,1.8,0.0,0.0,1.5,--
63805946381730,3.1,1.6,0.0,0.0,1.5,--
63805946382725,3.0,1.6,0.0,0.0,1.5,--
63805946383741,2.9,1.5,0.0,0.0,1.5,--
63805946384750,3.2,1.8,0.0,0.0,1.5,--
63805946385768,3.0,1.6,0.0,0.0,1.5,--
63805946386770,2.9,1.5,0.0,0.0,1.5,--
63805946387781,3.3,1.8,0.0,0.0,1.5,--
63805946388768,3.0,1.5,0.0,0.0,1.5,--
63805946389772,3.0,1.5,0.0,0.0,1.5,--
63805946390793,3.1,1.6,0.0,0.0,1.5,--
63805946391799,3.1,1.7,0.0,0.0,1.5,--
63805946392815,3.0,1.5,0.0,0.0,1.5,--
63805946393843,3.1,1.6,0.0,0.0,1.5,--
63805946394855,3.1,1.6,0.0,0.0,1.5,--
63805946395876,3.2,1.7,0.0,0.0,1.5,--
63805946396893,3.0,1.6,0.0,0.0,1.5,--
63805946397918,3.1,1.6,0.0,0.0,1.5,--
63805946398933,3.0,1.6,0.0,0.0,1.5,--
63805946399943,3.2,1.7,0.0,0.0,1.5,--
63805946400950,3.0,1.6,0.0,0.0,1.5,--
63805946401961,3.6,2.1,0.0,0.0,1.5,--
63805946402976,3.1,1.6,0.0,0.0,1.5,--
63805946403995,3.0,1.6,0.0,0.0,1.5,--
63805946404994,3.0,1.5,0.0,0.0,1.5,--
63805946406013,3.2,1.7,0.0,0.0,1.5,--
63805946407026,3.0,1.5,0.0,0.0,1.5,--
63805946408040,3.2,1.7,0.0,0.0,1.5,--
63805946409041,2.9,1.4,0.0,0.0,1.5,--
63805946410058,3.1,1.7,0.0,0.0,1.5,--
63805946411073,3.2,1.7,0.0,0.0,1.5,--
63805946412090,3.2,1.7,0.0,0.0,1.5,--
63805946413102,3.0,1.5,0.0,0.0,1.5,--
63805946414118,3.1,1.6,0.0,0.0,1.5,--
63805946415131,3.0,1.5,0.0,0.0,1.5,--
63805946416132,3.1,1.7,0.0,0.0,1.5,--
63805946417146,3.1,1.6,0.0,0.0,1.5,--
63805946418158,3.0,1.5,0.0,0.0,1.5,--
63805946419172,3.2,1.7,0.0,0.0,1.5,--
63805946420176,3.0,1.6,0.0,0.0,1.5,--
63805946421190,3.1,1.7,0.0,0.0,1.5,--
63805946422209,3.0,1.5,0.0,0.0,1.5,--
63805946423207,3.1,1.6,0.0,0.0,1.5,--
63805946424228,3.2,1.8,0.0,0.0,1.5,--
63805946425244,3.1,1.7,0.0,0.0,1.5,--
63805946426265,3.2,1.8,0.0,0.0,1.5,--
63805946427271,3.1,1.6,0.0,0.0,1.5,--
63805946428269,3.0,1.6,0.0,0.0,1.5,--
63805946429272,3.1,1.7,0.0,0.0,1.5,--
63805946430288,3.2,1.7,0.0,0.0,1.5,--
63805946431304,3.1,1.6,0.0,0.0,1.5,--
63805946432303,3.2,1.8,0.0,0.0,1.5,--
63805946433304,3.2,1.8,0.0,0.0,1.5,--
63805946434313,3.2,1.7,0.0,0.0,1.5,--
63805946435339,3.2,1.8,0.0,0.0,1.5,--
63805946436334,3.0,1.5,0.0,0.0,1.5,--
63805946437339,3.3,1.9,0.0,0.0,1.5,--
63805946438346,3.1,1.6,0.0,0.0,1.5,--
63805946439364,3.0,1.6,0.0,0.0,1.5,--
63805946440378,3.0,1.5,0.0,0.0,1.5,--
63805946441392,3.6,2.1,0.0,0.0,1.5,--
63805946442406,3.2,1.8,0.0,0.0,1.5,--
63805946443413,2.9,1.5,0.0,0.0,1.5,--
63805946444416,3.2,1.7,0.0,0.0,1.5,--
63805946445416,3.1,1.6,0.0,0.0,1.5,--
63805946446428,3.1,1.7,0.0,0.0,1.5,--
63805946447450,3.1,1.6,0.0,0.0,1.5,--
63805946448449,3.0,1.6,0.0,0.0,1.5,--
63805946449455,3.1,1.6,0.0,0.0,1.5,--
63805946450484,3.0,1.6,0.0,0.0,1.5,--
63805946451498,3.1,1.7,0.0,0.0,1.5,--
63805946452505,3.1,1.6,0.0,0.0,1.5,--
63805946453519,2.9,1.5,0.0,0.0,1.5,--
63805946454527,3.1,1.6,0.0,0.0,1.5,--
63805946455526,3.1,1.6,0.0,0.0,1.5,--
63805946456540,3.1,1.7,0.0,0.0,1.5,--
63805946457536,2.9,1.4,0.0,0.0,1.5,--
63805946458554,3.0,1.6,0.0,0.0,1.5,--
63805946459560,3.1,1.7,0.0,0.0,1.5,--
63805946460575,3.3,1.8,0.0,0.0,1.5,--
63805946461586,3.2,1.7,0.0,0.0,1.5,--
63805946462593,3.0,1.6,0.0,0.0,1.5,--
63805946463588,3.1,1.7,0.0,0.0,1.5,--
63805946464600,3.1,1.7,0.0,0.0,1.5,--
63805946465603,3.1,1.6,0.0,0.0,1.5,--
63805946466620,3.0,1.6,0.0,0.0,1.5,--
63805946467627,3.0,1.6,0.0,0.0,1.5,--
63805946468640,3.0,1.5,0.0,0.0,1.5,--
63805946469648,3.4,1.9,0.0,0.0,1.5,--
63805946470660,3.3,1.8,0.0,0.0,1.5,--
63805946471675,3.2,1.7,0.0,0.0,1.5,--
63805946472684,3.0,1.5,0.0,0.0,1.5,--
63805946473681,3.2,1.8,0.0,0.0,1.5,--
63805946474686,3.0,1.6,0.0,0.0,1.5,--
63805946475678,3.1,1.6,0.0,0.0,1.5,--
63805946476687,3.0,1.6,0.0,0.0,1.5,--
63805946477699,3.0,1.6,0.0,0.0,1.5,--
63805946478703,3.2,1.7,0.0,0.0,1.5,--
63805946479710,3.1,1.7,0.0,0.0,1.5,--
63805946480723,3.2,1.7,0.0,0.0,1.5,--
63805946481745,3.5,2.1,0.0,0.0,1.5,--
63805946482758,3.2,1.7,0.0,0.0,1.5,--
63805946483768,3.2,1.7,0.0,0.0,1.5,--
63805946484797,3.6,2.1,0.0,0.0,1.5,--
63805946485799,3.5,2.1,0.0,0.0,1.5,--
63805946486804,3.6,2.2,0.0,0.0,1.5,--
63805946487820,3.0,1.5,0.0,0.0,1.5,--
63805946488830,3.0,1.6,0.0,0.0,1.5,--
63805946489850,3.0,1.6,0.0,0.0,1.5,--
63805946490855,3.1,1.6,0.0,0.0,1.5,--
63805946491855,3.1,1.6,0.0,0.0,1.5,--
63805946492861,3.1,1.6,0.0,0.0,1.5,--
63805946493875,3.2,1.7,0.0,0.0,1.5,--
63805946494881,3.3,1.8,0.0,0.0,1.5,--
63805946495901,3.0,1.6,0.0,0.0,1.5,--
63805946496919,3.1,1.7,0.0,0.0,1.5,--
63805946497923,3.0,1.5,0.0,0.0,1.5,--
63805946498944,3.2,1.7,0.0,0.0,1.5,--
63805946499943,3.0,1.5,0.0,0.0,1.5,--
63805946500960,3.2,1.7,0.0,0.0,1.5,--
63805946501963,3.2,1.7,0.0,0.0,1.5,--
63805946502971,3.4,2.0,0.0,0.0,1.5,--
63805946503970,3.4,1.9,0.0,0.0,1.5,--
63805946504988,2.9,1.5,0.0,0.0,1.5,--
63805946506004,3.1,1.7,0.0,0.0,1.5,--
63805946507017,3.3,1.8,0.0,0.0,1.5,--
63805946508038,3.1,1.6,0.0,0.0,1.5,--
63805946509048,3.2,1.8,0.0,0.0,1.5,--
63805946510066,3.2,1.7,0.0,0.0,1.5,--
63805946511070,3.0,1.5,0.0,0.0,1.5,--
63805946512072,3.1,1.6,0.0,0.0,1.5,--
63805946513076,3.1,1.6,0.0,0.0,1.5,--
63805946514080,3.1,1.7,0.0,0.0,1.5,--
63805946515106,3.1,1.7,0.0,0.0,1.5,--
63805946516121,2.9,1.5,0.0,0.0,1.5,--
63805946517140,3.1,1.7,0.0,0.0,1.5,--
63805946518144,3.0,1.5,0.0,0.0,1.5,--
63805946519158,3.1,1.6,0.0,0.0,1.5,--
63805946520174,3.6,2.1,0.0,0.0,1.5,--
63805946521190,3.1,1.6,0.0,0.0,1.5,--
63805946522209,3.3,1.9,0.0,0.0,1.5,--
63805946523209,3.0,1.5,0.0,0.0,1.5,--
63805946524219,3.2,1.7,0.0,0.0,1.5,--
63805946525210,3.2,1.8,0.0,0.0,1.5,--
63805946526222,3.0,1.5,0.0,0.0,1.5,--
63805946527238,3.0,1.5,0.0,0.0,1.5,--
63805946528262,3.1,1.6,0.0,0.0,1.5,--
63805946529272,2.9,1.4,0.0,0.0,1.5,--
63805946530271,3.0,1.5,0.0,0.0,1.5,--
63805946531291,3.0,1.5,0.0,0.0,1.5,--
63805946532305,2.9,1.5,0.0,0.0,1.5,--
63805946533310,3.2,1.8,0.0,0.0,1.5,--
63805946534315,3.0,1.5,0.0,0.0,1.5,--
63805946535326,3.0,1.6,0.0,0.0,1.5,--
63805946536324,3.1,1.6,0.0,0.0,1.5,--
63805946537321,3.0,1.5,0.0,0.0,1.5,--
63805946538329,4.3,2.8,0.0,0.0,1.5,--
63805946539353,3.8,2.3,0.0,0.0,1.5,--
63805946540364,2.2,0.7,0.0,0.0,1.5,--
63805946541387,1.7,0.3,0.0,0.0,1.5,--
63805946542400,1.5,0.0,0.0,0.0,1.5,--
63805946543403,1.5,0.1,0.0,0.0,1.5,--
63805946544401,1.6,0.1,0.0,0.0,1.5,--
63805946545404,1.5,0.1,0.0,0.0,1.5,--
63805946546414,1.5,0.0,0.0,0.0,1.5,--
63805946547415,1.6,0.1,0.0,0.0,1.5,--
63805946548413,1.5,0.1,0.0,0.0,1.5,--
63805946549427,1.5,0.0,0.0,0.0,1.5,--
63805946550451,1.6,0.2,0.0,0.0,1.5,--
63805946551442,1.5,0.0,0.0,0.0,1.5,--
63805946552442,1.5,0.1,0.0,0.0,1.5,--
63805946553455,1.5,0.1,0.0,0.0,1.5,--
63805946554463,1.6,0.1,0.0,0.0,1.5,--
63805946555463,1.6,0.1,0.0,0.0,1.5,--
63805946556462,1.5,0.1,0.0,0.0,1.5,--
63805946557475,1.5,0.0,0.0,0.0,1.5,--
63805946558483,1.6,0.2,0.0,0.0,1.5,--
63805946559489,1.5,0.0,0.0,0.0,1.5,--
63805946560494,1.5,0.0,0.0,0.0,1.5,--
63805946561509,1.5,0.1,0.0,0.0,1.5,--
63805946562511,1.5,0.0,0.0,0.0,1.5,--
63805946563525,1.6,0.1,0.0,0.0,1.5,--
63805946564522,1.5,0.0,0.0,0.0,1.5,--
63805946565535,1.5,0.1,0.0,0.0,1.5,--
63805946566536,1.5,0.0,0.0,0.0,1.5,--
63805946567535,1.6,0.2,0.0,0.0,1.5,--
63805946568548,1.5,0.0,0.0,0.0,1.5,--
63805946569557,1.5,0.0,0.0,0.0,1.5,--
63805946570567,1.5,0.1,0.0,0.0,1.5,--
63805946571566,1.5,0.0,0.0,0.0,1.5,--
63805946572579,1.5,0.0,0.0,0.0,1.5,--
63805946573588,1.6,0.2,0.0,0.0,1.5,--
63805946574594,1.6,0.1,0.0,0.0,1.5,--
63805946575586,1.5,0.0,0.0,0.0,1.5,--
63805946576600,1.5,0.1,0.0,0.0,1.5,--
63805946577609,1.6,0.1,0.0,0.0,1.5,--
63805946578614,1.5,0.0,0.0,0.0,1.5,--
63805946579628,1.5,0.0,0.0,0.0,1.5,--
63805946580643,1.5,0.1,0.0,0.0,1.5,--
63805946581650,1.5,0.1,0.0,0.0,1.5,--
63805946582661,1.5,0.1,0.0,0.0,1.5,--
63805946583676,1.5,0.0,0.0,0.0,1.5,--
63805946584689,1.5,0.0,0.0,0.0,1.5,--
63805946585705,1.6,0.1,0.0,0.0,1.5,--
63805946586723,1.7,0.3,0.0,0.0,1.5,--
63805946587737,1.5,0.0,0.0,0.0,1.5,--
63805946588753,1.6,0.1,0.0,0.0,1.5,--
63805946589768,1.5,0.0,0.0,0.0,1.5,--
63805946590789,1.6,0.1,0.0,0.0,1.5,--
63805946591803,1.5,0.0,0.0,0.0,1.5,--
63805946592817,1.5,0.0,0.0,0.0,1.5,--
63805946593820,1.6,0.2,0.0,0.0,1.5,--
63805946594819,1.6,0.1,0.0,0.0,1.5,--
63805946595822,1.6,0.2,0.0,0.0,1.5,--
63805946596833,1.5,0.0,0.0,0.0,1.5,--
63805946597837,1.5,0.0,0.0,0.0,1.5,--
63805946598837,1.6,0.2,0.0,0.0,1.5,--
63805946599835,1.5,0.0,0.0,0.0,1.5,--
63805946600842,1.6,0.2,0.0,0.0,1.5,--
63805946601832,1.5,0.0,0.0,0.0,1.5,--
63805946602831,1.5,0.0,0.0,0.0,1.5,--
63805946603831,1.5,0.0,0.0,0.0,1.5,--
63805946604840,1.6,0.1,0.0,0.0,1.5,--
63805946605859,1.6,0.1,0.0,0.0,1.5,--
63805946606874,1.5,0.0,0.0,0.0,1.5,--
63805946607886,1.5,0.0,0.0,0.0,1.5,--
63805946608911,1.5,0.1,0.0,0.0,1.5,--
63805946609917,1.5,0.1,0.0,0.0,1.5,--
63805946610923,1.5,0.0,0.0,0.0,1.5,--
63805946611937,1.6,0.2,0.0,0.0,1.5,--
63805946612952,1.5,0.1,0.0,0.0,1.5,--
63805946613967,1.5,0.1,0.0,0.0,1.5,--
63805946614968,1.5,0.1,0.0,0.0,1.5,--
63805946615968,1.5,0.1,0.0,0.0,1.5,--
63805946616970,1.5,0.0,0.0,0.0,1.5,--
63805946618000,1.7,0.3,0.0,0.0,1.5,--
63805946618998,1.5,0.0,0.0,0.0,1.5,--
63805946620008,1.5,0.0,0.0,0.0,1.5,--
63805946621018,1.5,0.0,0.0,0.0,1.5,--
63805946622033,1.5,0.1,0.0,0.0,1.5,--
63805946623046,1.6,0.1,0.0,0.0,1.5,--
63805946624053,1.5,0.0,0.0,0.0,1.5,--
63805946625075,1.6,0.1,0.0,0.0,1.5,--
63805946626077,1.6,0.1,0.0,0.0,1.5,--
63805946627078,1.5,0.0,0.0,0.0,1.5,--
63805946628075,1.6,0.1,0.0,0.0,1.5,--
63805946629065,1.5,0.0,0.0,0.0,1.5,--
63805946630080,1.5,0.0,0.0,0.0,1.5,--
63805946631100,1.6,0.1,0.0,0.0,1.5,--
63805946632108,1.6,0.2,0.0,0.0,1.5,--
63805946633114,1.5,0.0,0.0,0.0,1.5,--
63805946634127,1.5,0.0,0.0,0.0,1.5,--
63805946635146,1.5,0.0,0.0,0.0,1.5,--
63805946636164,1.6,0.1,0.0,0.0,1.5,--
63805946637158,1.5,0.0,0.0,0.0,1.5,--
63805946638172,1.7,0.2,0.0,0.0,1.5,--
63805946639185,1.5,0.0,0.0,0.0,1.5,--
63805946640192,1.5,0.0,0.0,0.0,1.5,--
63805946641195,1.6,0.1,0.0,0.0,1.5,--
63805946642195,1.5,0.1,0.0,0.0,1.5,--
63805946643209,1.5,0.0,0.0,0.0,1.5,--
63805946644218,1.6,0.1,0.0,0.0,1.5,--
63805946645222,1.5,0.0,0.0,0.0,1.5,--
63805946646235,1.7,0.2,0.0,0.0,1.5,--
63805946647241,1.5,0.0,0.0,0.0,1.5,--
63805946648248,1.6,0.1,0.0,0.0,1.5,--
63805946649243,1.5,0.1,0.0,0.0,1.5,--
63805946650246,1.5,0.1,0.0,0.0,1.5,--
63805946651251,1.5,0.0,0.0,0.0,1.5,--
63805946652258,1.7,0.3,0.0,0.0,1.5,--
63805946653271,1.5,0.0,0.0,0.0,1.5,--
63805946654285,1.5,0.1,0.0,0.0,1.5,--
63805946655297,1.6,0.1,0.0,0.0,1.5,--
63805946656302,1.5,0.0,0.0,0.0,1.5,--
63805946657316,1.5,0.0,0.0,0.0,1.5,--
63805946658331,1.5,0.1,0.0,0.0,1.5,--
63805946659332,1.5,0.0,0.0,0.0,1.5,--
63805946660349,1.6,0.2,0.0,0.0,1.5,--
63805946661363,1.5,0.0,0.0,0.0,1.5,--
63805946662378,1.6,0.1,0.0,0.0,1.5,--
63805946663380,1.5,0.0,0.0,0.0,1.5,--
63805946664394,1.6,0.1,0.0,0.0,1.5,--
63805946665411,1.5,0.1,0.0,0.0,1.5,--
63805946666425,1.5,0.0,0.0,0.0,1.5,--
63805946667446,1.5,0.1,0.0,0.0,1.5,--
63805946668444,1.5,0.1,0.0,0.0,1.5,--
