TimeStamp (ms), Total Power (W), CPU (W), Monitor (W), Disk (W), Base (W), Application (W)
63801052706984.00,3.3,1.8,0,0,1.5,--
63801052708012.00,4.4,3,0,0,1.5,--
63801052709026.00,3.3,1.8,0,0,1.5,--
63801052710030.00,3.3,1.8,0,0,1.5,--
63801052711057.00,3.6,2.1,0,0,1.5,--
63801052712058.00,3.8,2.3,0,0,1.5,--
63801052713056.00,5.1,3.6,0,0,1.5,--
63801052714056.00,3.7,2.2,0,0,1.5,--
63801052715055.00,3.2,1.7,0,0,1.5,--
63801052716056.00,3.3,1.9,0,0,1.5,--
63801052717053.00,3.3,1.9,0,0,1.5,--
63801052718064.00,3.6,2.1,0,0,1.5,--
63801052719079.00,3.8,2.3,0,0,1.5,--
63801052720089.00,3.5,2,0,0,1.5,--
63801052721080.00,3.3,1.8,0,0,1.5,--
63801052722094.00,3.1,1.6,0,0,1.5,--
63801052723106.00,3.5,2,0,0,1.5,--
63801052724123.00,5.4,3.9,0,0,1.5,--
63801052725130.00,4.1,2.6,0,0,1.5,--
63801052726142.00,4,2.6,0,0,1.5,--
63801052727148.00,3.8,2.4,0,0,1.5,--
63801052728140.00,3.7,2.2,0,0,1.5,--
63801052729142.00,4.4,2.9,0,0,1.5,--
63801052730169.00,3.8,2.3,0,0,1.5,--
63801052731171.00,3.8,2.3,0,0,1.5,--
63801052732182.00,3.6,2.2,0,0,1.5,--
63801052733191.00,3.2,1.7,0,0,1.5,--
63801052734197.00,4.2,2.7,0,0,1.5,--
63801052735192.00,3.9,2.4,0,0,1.5,--
63801052736205.00,3.5,2,0,0,1.5,--
63801052737203.00,3.6,2.1,0,0,1.5,--
63801052738213.00,3.9,2.5,0,0,1.5,--
63801052739214.00,5.1,3.6,0,0,1.5,--
63801052740205.00,6.4,4.9,0,0,1.5,--
63801052741220.00,3.9,2.4,0,0,1.5,--
63801052742232.00,3.9,2.4,0,0,1.5,--
63801052743241.00,3.7,2.2,0,0,1.5,--
63801052744260.00,4.5,3,0,0,1.5,--
63801052745270.00,4.5,3,0,0,1.5,--
63801052746271.00,3.7,2.2,0,0,1.5,--
63801052747274.00,3.6,2.1,0,0,1.5,--
63801052748284.00,3.4,1.9,0,0,1.5,--
63801052749304.00,3.6,2.1,0,0,1.5,--
63801052750300.00,3.3,1.8,0,0,1.5,--
63801052751298.00,4.3,2.8,0,0,1.5,--
63801052752308.00,3.6,2.1,0,0,1.5,--
63801052753325.00,3.2,1.7,0,0,1.5,--
63801052754333.00,3.5,2,0,0,1.5,--
63801052755327.00,3.3,1.8,0,0,1.5,--
63801052756331.00,5.5,4.1,0,0,1.5,--
63801052757339.00,3.4,2,0,0,1.5,--
63801052758336.00,3.5,2,0,0,1.5,--
63801052759328.00,3.5,2,0,0,1.5,--
63801052760339.00,3.3,1.8,0,0,1.5,--
63801052761358.00,4.2,2.7,0,0,1.5,--
63801052762384.00,3.5,2.1,0,0,1.5,--
63801052763387.00,3.1,1.6,0,0,1.5,--
63801052764397.00,3.6,2.1,0,0,1.5,--
63801052765412.00,3.2,1.7,0,0,1.5,--
63801052766421.00,3.4,2,0,0,1.5,--
63801052767424.00,4.1,2.6,0,0,1.5,--
63801052768449.00,3.5,2,0,0,1.5,--
63801052769443.00,3.4,1.9,0,0,1.5,--
63801052770442.00,3.8,2.3,0,0,1.5,--
63801052771442.00,3.5,2,0,0,1.5,--
63801052772450.00,4.7,3.2,0,0,1.5,--
63801052773447.00,3.4,1.9,0,0,1.5,--
63801052774450.00,3.5,2,0,0,1.5,--
63801052775469.00,3,1.6,0,0,1.5,--
63801052776476.00,4.3,2.8,0,0,1.5,--
63801052777486.00,4.4,2.9,0,0,1.5,--
63801052778496.00,3.6,2.1,0,0,1.5,--
63801052779525.00,3.2,1.7,0,0,1.5,--
63801052780524.00,3.3,1.8,0,0,1.5,--
63801052781536.00,3.3,1.9,0,0,1.5,--
63801052782540.00,3.9,2.4,0,0,1.5,--
63801052783541.00,4.6,3.2,0,0,1.5,--
63801052784536.00,3.8,2.3,0,0,1.5,--
63801052785533.00,4.3,2.8,0,0,1.5,--
63801052786535.00,3.4,2,0,0,1.5,--
63801052787533.00,3.4,1.9,0,0,1.5,--
63801052788542.00,4.4,2.9,0,0,1.5,--
63801052789539.00,3.3,1.8,0,0,1.5,--
63801052790541.00,3.1,1.7,0,0,1.5,--
63801052791539.00,3.3,1.8,0,0,1.5,--
63801052792529.00,3.2,1.8,0,0,1.5,--
63801052793560.00,4.4,2.9,0,0,1.5,--
63801052794567.00,3.4,1.9,0,0,1.5,--
63801052795572.00,3.4,1.9,0,0,1.5,--
63801052796569.00,3.6,2.1,0,0,1.5,--
63801052797563.00,3.3,1.9,0,0,1.5,--
63801052798565.00,3.7,2.2,0,0,1.5,--
63801052799573.00,4.9,3.4,0,0,1.5,--
63801052800583.00,3.9,2.4,0,0,1.5,--
63801052801583.00,3.5,2,0,0,1.5,--
63801052802602.00,3.7,2.3,0,0,1.5,--
63801052803604.00,3.6,2.2,0,0,1.5,--
63801052804594.00,4.6,3.1,0,0,1.5,--
63801052805608.00,3.4,1.9,0,0,1.5,--
63801052806620.00,3.7,2.2,0,0,1.5,--
63801052807619.00,3.7,2.2,0,0,1.5,--
63801052808619.00,3.4,2,0,0,1.5,--
63801052809614.00,3.8,2.3,0,0,1.5,--
63801052810623.00,3.4,2,0,0,1.5,--
63801052811633.00,3.3,1.8,0,0,1.5,--
63801052812638.00,3.6,2.1,0,0,1.5,--
63801052813667.00,3.4,1.9,0,0,1.5,--
63801052814665.00,4.4,2.9,0,0,1.5,--
63801052815656.00,5.1,3.7,0,0,1.5,--
63801052816668.00,3.7,2.2,0,0,1.5,--
63801052817670.00,3.3,1.8,0,0,1.5,--
63801052818695.00,3.7,2.3,0,0,1.5,--
63801052819703.00,3,1.5,0,0,1.5,--
63801052820729.00,4.3,2.8,0,0,1.5,--
63801052821724.00,3.4,1.9,0,0,1.5,--
63801052822728.00,4.2,2.7,0,0,1.5,--
63801052823718.00,3.1,1.6,0,0,1.5,--
63801052824732.00,3.4,1.9,0,0,1.5,--
63801052825745.00,4.2,2.7,0,0,1.5,--
63801052826759.00,3.5,2.1,0,0,1.5,--
63801052827771.00,3.3,1.8,0,0,1.5,--
63801052828779.00,3.5,2,0,0,1.5,--
63801052829790.00,3.4,2,0,0,1.5,--
63801052830796.00,4,2.5,0,0,1.5,--
63801052831801.00,4.8,3.4,0,0,1.5,--
63801052832797.00,3.4,2,0,0,1.5,--
63801052833806.00,3.1,1.6,0,0,1.5,--
63801052834812.00,3.3,1.9,0,0,1.5,--
63801052835811.00,3.3,1.8,0,0,1.5,--
63801052836818.00,4.3,2.8,0,0,1.5,--
63801052837828.00,3.3,1.8,0,0,1.5,--
63801052838836.00,3.4,1.9,0,0,1.5,--
63801052839838.00,3.1,1.6,0,0,1.5,--
63801052840833.00,3.3,1.8,0,0,1.5,--
63801052841836.00,4.1,2.7,0,0,1.5,--
63801052842855.00,5,3.6,0,0,1.5,--
63801052843857.00,3.8,2.3,0,0,1.5,--
63801052844867.00,3.4,2,0,0,1.5,--
63801052845880.00,3,1.6,0,0,1.5,--
63801052846891.00,3.5,2.1,0,0,1.5,--
63801052847896.00,4,2.6,0,0,1.5,--
63801052848893.00,3.2,1.7,0,0,1.5,--
63801052849904.00,3.1,1.6,0,0,1.5,--
63801052850919.00,3.1,1.7,0,0,1.5,--
63801052851924.00,3.1,1.7,0,0,1.5,--
63801052852927.00,4,2.6,0,0,1.5,--
63801052853943.00,3.4,1.9,0,0,1.5,--
63801052854955.00,3.6,2.1,0,0,1.5,--
63801052855958.00,3.4,1.9,0,0,1.5,--
63801052856961.00,3.7,2.2,0,0,1.5,--
63801052857977.00,4.4,2.9,0,0,1.5,--
63801052858992.00,4.4,2.9,0,0,1.5,--
63801052860005.00,3.4,1.9,0,0,1.5,--
63801052861018.00,3.2,1.7,0,0,1.5,--
63801052862029.00,3.1,1.6,0,0,1.5,--
63801052863057.00,3.4,2,0,0,1.5,--
63801052864065.00,4.4,3,0,0,1.5,--
63801052865069.00,3.5,2,0,0,1.5,--
63801052866063.00,3.2,1.7,0,0,1.5,--
63801052867086.00,3.3,1.9,0,0,1.5,--
63801052868078.00,3.1,1.6,0,0,1.5,--
63801052869084.00,4.2,2.8,0,0,1.5,--
63801052870099.00,3.4,2,0,0,1.5,--
63801052871116.00,3.6,2.1,0,0,1.5,--
63801052872129.00,3.3,1.8,0,0,1.5,--
63801052873134.00,3.4,1.9,0,0,1.5,--
63801052874134.00,4,2.5,0,0,1.5,--
63801052875127.00,3.2,1.7,0,0,1.5,--
63801052876141.00,3.1,1.6,0,0,1.5,--
63801052877149.00,3.4,1.9,0,0,1.5,--
63801052878146.00,3.2,1.7,0,0,1.5,--
63801052879141.00,3.4,1.9,0,0,1.5,--
63801052880152.00,4.1,2.6,0,0,1.5,--
63801052881143.00,3.3,1.8,0,0,1.5,--
63801052882149.00,3.4,2,0,0,1.5,--
63801052883161.00,3.5,2,0,0,1.5,--
63801052884157.00,3.4,1.9,0,0,1.5,--
63801052885161.00,5.5,4,0,0,1.5,--
63801052886164.00,3.3,1.8,0,0,1.5,--
63801052887156.00,3.4,1.9,0,0,1.5,--
63801052888173.00,3.3,1.8,0,0,1.5,--
63801052889186.00,3.3,1.8,0,0,1.5,--
63801052890193.00,3.9,2.5,0,0,1.5,--
63801052891201.00,3.4,1.9,0,0,1.5,--
63801052892211.00,3.4,1.9,0,0,1.5,--
63801052893222.00,3.2,1.7,0,0,1.5,--
63801052894222.00,3.4,2,0,0,1.5,--
63801052895244.00,3.8,2.4,0,0,1.5,--
63801052896246.00,4.7,3.2,0,0,1.5,--
63801052897246.00,3.9,2.4,0,0,1.5,--
63801052898238.00,4.1,2.6,0,0,1.5,--
63801052899260.00,3.8,2.4,0,0,1.5,--
63801052900252.00,3.8,2.3,0,0,1.5,--
63801052901253.00,5.4,4,0,0,1.5,--
63801052902266.00,3.7,2.3,0,0,1.5,--
63801052903279.00,3.5,2,0,0,1.5,--
63801052904294.00,3.1,1.6,0,0,1.5,--
63801052905309.00,3.5,2,0,0,1.5,--
63801052906308.00,4.2,2.7,0,0,1.5,--
63801052907316.00,3.6,2.2,0,0,1.5,--
63801052908314.00,3.4,1.9,0,0,1.5,--
63801052909322.00,3.4,1.9,0,0,1.5,--
63801052910325.00,3.2,1.7,0,0,1.5,--
63801052911312.00,3.3,1.8,0,0,1.5,--
63801052912319.00,4.9,3.4,0,0,1.5,--
63801052913324.00,4.1,2.6,0,0,1.5,--
63801052914313.00,3.5,2,0,0,1.5,--
63801052915324.00,3.6,2.1,0,0,1.5,--
63801052916319.00,3.4,1.9,0,0,1.5,--
63801052917312.00,5.4,3.9,0,0,1.5,--
63801052918320.00,3.7,2.2,0,0,1.5,--
63801052919322.00,3.6,2.1,0,0,1.5,--
63801052920318.00,3.2,1.7,0,0,1.5,--
63801052921337.00,3.5,2,0,0,1.5,--
63801052922338.00,3.9,2.4,0,0,1.5,--
63801052923328.00,4.2,2.7,0,0,1.5,--
63801052924332.00,3.6,2.1,0,0,1.5,--
63801052925331.00,3.5,2,0,0,1.5,--
63801052926347.00,3.3,1.8,0,0,1.5,--
63801052927352.00,3.5,2,0,0,1.5,--
63801052928346.00,4,2.5,0,0,1.5,--
63801052929358.00,3.2,1.8,0,0,1.5,--
63801052930366.00,3.5,2,0,0,1.5,--
63801052931359.00,3.6,2.1,0,0,1.5,--
63801052932371.00,3.5,2,0,0,1.5,--
63801052933370.00,4.8,3.3,0,0,1.5,--
63801052934361.00,3.3,1.8,0,0,1.5,--
63801052935378.00,3.3,1.8,0,0,1.5,--
63801052936378.00,3.2,1.7,0,0,1.5,--
63801052937387.00,3.5,2,0,0,1.5,--
63801052938397.00,3.6,2.1,0,0,1.5,--
63801052939397.00,4.1,2.6,0,0,1.5,--
63801052940401.00,3.4,1.9,0,0,1.5,--
63801052941393.00,3.3,1.9,0,0,1.5,--
63801052942410.00,3.6,2.1,0,0,1.5,--
63801052943404.00,3.5,2,0,0,1.5,--
63801052944420.00,3.8,2.4,0,0,1.5,--
63801052945435.00,3.8,2.3,0,0,1.5,--
63801052946441.00,3.5,2,0,0,1.5,--
63801052947442.00,3.7,2.3,0,0,1.5,--
63801052948443.00,3.2,1.8,0,0,1.5,--
63801052949446.00,4,2.5,0,0,1.5,--
63801052950444.00,3.4,1.9,0,0,1.5,--
63801052951444.00,3.3,1.8,0,0,1.5,--
63801052952444.00,3.2,1.7,0,0,1.5,--
63801052953438.00,3.3,1.8,0,0,1.5,--
63801052954444.00,3.9,2.4,0,0,1.5,--
63801052955448.00,3.4,2,0,0,1.5,--
63801052956442.00,3.3,1.8,0,0,1.5,--
63801052957467.00,3.3,1.8,0,0,1.5,--
63801052958482.00,3.5,2,0,0,1.5,--
63801052959491.00,3.5,2,0,0,1.5,--
63801052960492.00,5.1,3.6,0,0,1.5,--
63801052961513.00,3.7,2.2,0,0,1.5,--
63801052962526.00,3.4,1.9,0,0,1.5,--
63801052963519.00,3.2,1.7,0,0,1.5,--
63801052964541.00,3.4,1.9,0,0,1.5,--
63801052965544.00,4.4,3,0,0,1.5,--
63801052966569.00,3.3,1.8,0,0,1.5,--
63801052967585.00,3.3,1.8,0,0,1.5,--
63801052968589.00,3.5,2,0,0,1.5,--
63801052969583.00,3.3,1.8,0,0,1.5,--
63801052970584.00,4.1,2.6,0,0,1.5,--
63801052971595.00,3.3,1.8,0,0,1.5,--
63801052972608.00,3.3,1.9,0,0,1.5,--
63801052973623.00,3.5,2,0,0,1.5,--
63801052974647.00,3.6,2.1,0,0,1.5,--
63801052975644.00,3.6,2.1,0,0,1.5,--
63801052976646.00,4.9,3.4,0,0,1.5,--
63801052977650.00,3.3,1.9,0,0,1.5,--
63801052978658.00,3.2,1.7,0,0,1.5,--
63801052979672.00,3.3,1.9,0,0,1.5,--
63801052980684.00,3.5,2.1,0,0,1.5,--
63801052981695.00,4.3,2.9,0,0,1.5,--
63801052982687.00,3.3,1.8,0,0,1.5,--
63801052983700.00,3.3,1.8,0,0,1.5,--
63801052984709.00,3.3,1.8,0,0,1.5,--
63801052985710.00,3.2,1.7,0,0,1.5,--
63801052986721.00,4.8,3.3,0,0,1.5,--
63801052987741.00,5.1,3.6,0,0,1.5,--
63801052988746.00,3.9,2.4,0,0,1.5,--
63801052989764.00,3.7,2.2,0,0,1.5,--
63801052990786.00,3.7,2.2,0,0,1.5,--
63801052991809.00,3.5,2,0,0,1.5,--
63801052992837.00,4.1,2.6,0,0,1.5,--
63801052993846.00,3.2,1.7,0,0,1.5,--
63801052994853.00,3.3,1.8,0,0,1.5,--
63801052995857.00,3.7,2.2,0,0,1.5,--
63801052996885.00,3.8,2.3,0,0,1.5,--
63801052997883.00,4.4,3,0,0,1.5,--
63801052998896.00,3.8,2.3,0,0,1.5,--
63801052999893.00,3.5,2,0,0,1.5,--
63801053000896.00,3.8,2.3,0,0,1.5,--
63801053001893.00,3.2,1.8,0,0,1.5,--
63801053002901.00,4.2,2.7,0,0,1.5,--
63801053003889.00,3.4,1.9,0,0,1.5,--
63801053004904.00,3.5,2,0,0,1.5,--
63801053005927.00,3.3,1.8,0,0,1.5,--
63801053006934.00,3.8,2.3,0,0,1.5,--
63801053007950.00,4.2,2.7,0,0,1.5,--
63801053008961.00,4.9,3.5,0,0,1.5,--
63801053009958.00,3.1,1.7,0,0,1.5,--
63801053010961.00,3.5,2,0,0,1.5,--
63801053011960.00,3.2,1.8,0,0,1.5,--
63801053012963.00,3.5,2,0,0,1.5,--
63801053013967.00,3.9,2.4,0,0,1.5,--
63801053014981.00,3.5,2,0,0,1.5,--
63801053015989.00,3.4,1.9,0,0,1.5,--
63801053017005.00,3.3,1.9,0,0,1.5,--
63801053018002.00,3.2,1.7,0,0,1.5,--
63801053019014.00,4.6,3.2,0,0,1.5,--
63801053020032.00,3.4,1.9,0,0,1.5,--
63801053021058.00,3.8,2.3,0,0,1.5,--
63801053022066.00,3.3,1.8,0,0,1.5,--
63801053023074.00,3.5,2,0,0,1.5,--
63801053024063.00,3.5,2.1,0,0,1.5,--
63801053025082.00,5,3.5,0,0,1.5,--
63801053026088.00,3.3,1.8,0,0,1.5,--
63801053027100.00,3.4,2,0,0,1.5,--
63801053028100.00,3.3,1.8,0,0,1.5,--
63801053029095.00,3.2,1.7,0,0,1.5,--
63801053030106.00,4.3,2.9,0,0,1.5,--
63801053031111.00,3.4,1.9,0,0,1.5,--
63801053032125.00,3.1,1.6,0,0,1.5,--
63801053033134.00,3.2,1.8,0,0,1.5,--
63801053034132.00,3.2,1.8,0,0,1.5,--
63801053035140.00,4.2,2.8,0,0,1.5,--
63801053036152.00,3.4,2,0,0,1.5,--
63801053037167.00,3.5,2.1,0,0,1.5,--
63801053038169.00,4.1,2.6,0,0,1.5,--
63801053039180.00,4.7,3.2,0,0,1.5,--
63801053040180.00,3.8,2.3,0,0,1.5,--
63801053041193.00,4.5,3,0,0,1.5,--
63801053042202.00,3.2,1.8,0,0,1.5,--
63801053043218.00,3.3,1.9,0,0,1.5,--
63801053044233.00,3.3,1.8,0,0,1.5,--
63801053045245.00,3.4,1.9,0,0,1.5,--
63801053046260.00,4.2,2.8,0,0,1.5,--
63801053047261.00,3.4,1.9,0,0,1.5,--
63801053048254.00,3.2,1.8,0,0,1.5,--
63801053049257.00,3.7,2.2,0,0,1.5,--
63801053050266.00,3.2,1.7,0,0,1.5,--
63801053051269.00,5.3,3.8,0,0,1.5,--
63801053052282.00,3.7,2.2,0,0,1.5,--
63801053053292.00,3.5,2,0,0,1.5,--
63801053054295.00,3.3,1.8,0,0,1.5,--
63801053055308.00,3.3,1.8,0,0,1.5,--
63801053056308.00,4,2.5,0,0,1.5,--
63801053057306.00,4.3,2.8,0,0,1.5,--
63801053058298.00,3.2,1.7,0,0,1.5,--
63801053059309.00,3.3,1.8,0,0,1.5,--
63801053060327.00,3.3,1.8,0,0,1.5,--
63801053061333.00,3.4,1.9,0,0,1.5,--
63801053062349.00,3.9,2.5,0,0,1.5,--
63801053063356.00,3.6,2.1,0,0,1.5,--
63801053064358.00,3.4,1.9,0,0,1.5,--
63801053065363.00,3.6,2.1,0,0,1.5,--
63801053066375.00,3.2,1.7,0,0,1.5,--
63801053067383.00,4.3,2.8,0,0,1.5,--
63801053068387.00,3.6,2.1,0,0,1.5,--
63801053069396.00,3.7,2.3,0,0,1.5,--
63801053070412.00,3.2,1.7,0,0,1.5,--
63801053071433.00,3.4,1.9,0,0,1.5,--
63801053072444.00,4.3,2.8,0,0,1.5,--
63801053073452.00,3.3,1.8,0,0,1.5,--
63801053074462.00,3.2,1.7,0,0,1.5,--
63801053075458.00,3.3,1.8,0,0,1.5,--
63801053076474.00,3.3,1.8,0,0,1.5,--
63801053077475.00,3.8,2.3,0,0,1.5,--
63801053078489.00,5,3.5,0,0,1.5,--
63801053079503.00,3.4,2,0,0,1.5,--
63801053080515.00,3.4,1.9,0,0,1.5,--
63801053081524.00,3.8,2.3,0,0,1.5,--
63801053082530.00,3.3,1.8,0,0,1.5,--
63801053083536.00,4.2,2.8,0,0,1.5,--
63801053084543.00,3.4,1.9,0,0,1.5,--
63801053085552.00,3.2,1.8,0,0,1.5,--
63801053086565.00,3.2,1.7,0,0,1.5,--
63801053087564.00,3.5,2,0,0,1.5,--
63801053088578.00,3.9,2.4,0,0,1.5,--
63801053089601.00,3.3,1.8,0,0,1.5,--
63801053090613.00,3.4,1.9,0,0,1.5,--
63801053091617.00,3.5,2,0,0,1.5,--
63801053092618.00,3.3,1.8,0,0,1.5,--
63801053093616.00,3.7,2.2,0,0,1.5,--
63801053094619.00,5.9,4.4,0,0,1.5,--
63801053095609.00,3.3,1.8,0,0,1.5,--
63801053096619.00,3.4,1.9,0,0,1.5,--
63801053097621.00,3.4,1.9,0,0,1.5,--
63801053098634.00,3.3,1.8,0,0,1.5,--
63801053099637.00,4.4,2.9,0,0,1.5,--
63801053100649.00,3.2,1.8,0,0,1.5,--
63801053101648.00,3.3,1.9,0,0,1.5,--
63801053102641.00,3.1,1.7,0,0,1.5,--
63801053103653.00,3.3,1.8,0,0,1.5,--
63801053104663.00,4.2,2.7,0,0,1.5,--
63801053105684.00,4.7,3.2,0,0,1.5,--
63801053106694.00,3.6,2.1,0,0,1.5,--
63801053107700.00,3.3,1.8,0,0,1.5,--
63801053108716.00,3.2,1.7,0,0,1.5,--
63801053109731.00,3.4,1.9,0,0,1.5,--
63801053110725.00,4.1,2.6,0,0,1.5,--
63801053111723.00,4,2.5,0,0,1.5,--
63801053112732.00,3.3,1.8,0,0,1.5,--
63801053113746.00,3.1,1.7,0,0,1.5,--
63801053114752.00,3.3,1.8,0,0,1.5,--
63801053115762.00,4,2.6,0,0,1.5,--
63801053116769.00,3.4,2,0,0,1.5,--
63801053117776.00,3.1,1.6,0,0,1.5,--
63801053118763.00,3.2,1.7,0,0,1.5,--
63801053119778.00,4.2,2.7,0,0,1.5,--
63801053120780.00,4.2,2.7,0,0,1.5,--
63801053121803.00,6.4,5,0,0,1.5,--
63801053122809.00,4.8,3.3,0,0,1.5,--
63801053123825.00,5.4,3.9,0,0,1.5,--
63801053124826.00,3.7,2.2,0,0,1.5,--
63801053125827.00,3.5,2.1,0,0,1.5,--
63801053126827.00,5,3.6,0,0,1.5,--
63801053127839.00,3.6,2.2,0,0,1.5,--
63801053128853.00,3.6,2.1,0,0,1.5,--
63801053129853.00,3.6,2.1,0,0,1.5,--
63801053130865.00,3.7,2.2,0,0,1.5,--
63801053131868.00,4.5,3,0,0,1.5,--
63801053132861.00,3.7,2.2,0,0,1.5,--
63801053133872.00,3.6,2.1,0,0,1.5,--
63801053134884.00,3.3,1.9,0,0,1.5,--
63801053135886.00,3.7,2.2,0,0,1.5,--
63801053136904.00,4.8,3.3,0,0,1.5,--
63801053137913.00,5.3,3.8,0,0,1.5,--
63801053138928.00,4.1,2.6,0,0,1.5,--
63801053139933.00,3.5,2,0,0,1.5,--
63801053140927.00,3.3,1.8,0,0,1.5,--
63801053141928.00,3.4,1.9,0,0,1.5,--
63801053142937.00,4.1,2.6,0,0,1.5,--
63801053143945.00,3.4,1.9,0,0,1.5,--
63801053144942.00,3.2,1.8,0,0,1.5,--
63801053145955.00,3.4,2,0,0,1.5,--
63801053146966.00,3.3,1.8,0,0,1.5,--
63801053147970.00,4.4,2.9,0,0,1.5,--
63801053148970.00,3.5,2.1,0,0,1.5,--
63801053149976.00,3.4,1.9,0,0,1.5,--
63801053150973.00,3.5,2,0,0,1.5,--
63801053151985.00,3.4,1.9,0,0,1.5,--
63801053152990.00,4,2.5,0,0,1.5,--
63801053153986.00,5.4,3.9,0,0,1.5,--
63801053154999.00,3.8,2.3,0,0,1.5,--
63801053156011.00,3.9,2.4,0,0,1.5,--
63801053156998.00,3.5,2.1,0,0,1.5,--
63801053158013.00,3.6,2.1,0,0,1.5,--
63801053159023.00,4.3,2.8,0,0,1.5,--
63801053160022.00,3.4,2,0,0,1.5,--
63801053161025.00,3.3,1.8,0,0,1.5,--
63801053162021.00,3.2,1.7,0,0,1.5,--
63801053163020.00,3.3,1.9,0,0,1.5,--
63801053164025.00,4.5,3,0,0,1.5,--
63801053165039.00,3.3,1.8,0,0,1.5,--
63801053166049.00,3.9,2.5,0,0,1.5,--
63801053167055.00,3.4,1.9,0,0,1.5,--
63801053168065.00,3.5,2.1,0,0,1.5,--
63801053169072.00,3.9,2.4,0,0,1.5,--
63801053170082.00,5.1,3.7,0,0,1.5,--
63801053171096.00,3.4,1.9,0,0,1.5,--
63801053172092.00,3.6,2.1,0,0,1.5,--
63801053173108.00,3.1,1.7,0,0,1.5,--
63801053174116.00,3.3,1.8,0,0,1.5,--
63801053175119.00,4.1,2.6,0,0,1.5,--
63801053176125.00,3.5,2,0,0,1.5,--
63801053177141.00,3.1,1.7,0,0,1.5,--
63801053178145.00,3.4,1.9,0,0,1.5,--
63801053179168.00,3.5,2,0,0,1.5,--
63801053180168.00,5.1,3.6,0,0,1.5,--
63801053181200.00,4.4,3,0,0,1.5,--
63801053182231.00,3.4,1.9,0,0,1.5,--
63801053183234.00,3.2,1.7,0,0,1.5,--
63801053184259.00,3.3,1.8,0,0,1.5,--
63801053185264.00,3.1,1.6,0,0,1.5,--
63801053186267.00,4.3,2.8,0,0,1.5,--
63801053187287.00,3.3,1.8,0,0,1.5,--
63801053188284.00,3.3,1.8,0,0,1.5,--
63801053189291.00,3.4,1.9,0,0,1.5,--
63801053190308.00,3.5,2,0,0,1.5,--
63801053191318.00,4.1,2.7,0,0,1.5,--
63801053192318.00,3.6,2.2,0,0,1.5,--
63801053193334.00,3.6,2.2,0,0,1.5,--
63801053194340.00,3.6,2.1,0,0,1.5,--
63801053195356.00,3.4,1.9,0,0,1.5,--
63801053196343.00,4.8,3.3,0,0,1.5,--
63801053197369.00,3.4,1.9,0,0,1.5,--
63801053198378.00,3.3,1.8,0,0,1.5,--
63801053199401.00,3.3,1.8,0,0,1.5,--
63801053200391.00,3.2,1.7,0,0,1.5,--
63801053201396.00,3.9,2.4,0,0,1.5,--
63801053202394.00,4.1,2.7,0,0,1.5,--
63801053203391.00,3.1,1.7,0,0,1.5,--
63801053204398.00,3.5,2,0,0,1.5,--
63801053205415.00,3.3,1.9,0,0,1.5,--
63801053206407.00,3.5,2,0,0,1.5,--
63801053207417.00,5.1,3.7,0,0,1.5,--
63801053208418.00,3.6,2.1,0,0,1.5,--
63801053209434.00,3.8,2.3,0,0,1.5,--
63801053210452.00,3.4,1.9,0,0,1.5,--
63801053211466.00,3.2,1.7,0,0,1.5,--
63801053212481.00,4.2,2.7,0,0,1.5,--
63801053213478.00,3.5,2,0,0,1.5,--
63801053214470.00,3.3,1.8,0,0,1.5,--
63801053215477.00,3.4,1.9,0,0,1.5,--
63801053216481.00,3.4,2,0,0,1.5,--
63801053217490.00,3.2,1.7,0,0,1.5,--
63801053218486.00,4.4,2.9,0,0,1.5,--
63801053219500.00,3.2,1.8,0,0,1.5,--
63801053220514.00,3.4,2,0,0,1.5,--
63801053221528.00,3.8,2.3,0,0,1.5,--
63801053222540.00,3.4,2,0,0,1.5,--
63801053223550.00,3.9,2.5,0,0,1.5,--
63801053224559.00,3.7,2.2,0,0,1.5,--
63801053225554.00,3.3,1.8,0,0,1.5,--
63801053226550.00,3.2,1.7,0,0,1.5,--
63801053227573.00,3.3,1.8,0,0,1.5,--
63801053228560.00,4.2,2.7,0,0,1.5,--
63801053229577.00,3.2,1.7,0,0,1.5,--
63801053230590.00,3.5,2,0,0,1.5,--
63801053231589.00,3.2,1.7,0,0,1.5,--
63801053232582.00,3.9,2.5,0,0,1.5,--
63801053233603.00,4.5,3.1,0,0,1.5,--
63801053234605.00,5.3,3.8,0,0,1.5,--
63801053235599.00,3.9,2.4,0,0,1.5,--
63801053236604.00,4,2.5,0,0,1.5,--
63801053237594.00,3.7,2.2,0,0,1.5,--
63801053238593.00,3.5,2.1,0,0,1.5,--
63801053239592.00,4.4,2.9,0,0,1.5,--
63801053240593.00,3.4,2,0,0,1.5,--
63801053241595.00,3.9,2.5,0,0,1.5,--
63801053242603.00,3.3,1.8,0,0,1.5,--
63801053243595.00,3.3,1.8,0,0,1.5,--
63801053244594.00,4.2,2.7,0,0,1.5,--
63801053245593.00,3.6,2.1,0,0,1.5,--
63801053246599.00,3.6,2.1,0,0,1.5,--
63801053247617.00,3.6,2.1,0,0,1.5,--
63801053248622.00,4,2.5,0,0,1.5,--
63801053249637.00,4.1,2.6,0,0,1.5,--
63801053250658.00,5.5,4,0,0,1.5,--
63801053251670.00,3.3,1.8,0,0,1.5,--
63801053252699.00,3.4,2,0,0,1.5,--
63801053253689.00,3.4,1.9,0,0,1.5,--
